zone_id,model,gp_id,x_m,z_m,disp_x_m,disp_z_m,stress_xx_Pa,stress_zz_Pa,stress_xz_Pa,state
118,null,265,7.012131105,36.95833333,0,0,0,0,0,0
118,null,281,3.00520382,39.37081528,0,0,0,0,0,0
118,null,283,6.01040764,39.37081528,0,0,0,0,0,0
119,null,265,7.012131105,36.95833333,0,0,0,0,0,0
119,null,267,10.51819666,36.95833333,0,0,0,0,0,0
119,null,283,6.01040764,39.37081528,0,0,0,0,0,0
119,null,285,9.01561146,39.37081528,0,0,0,0,0,0
120,null,267,10.51819666,36.95833333,0,0,0,0,0,0
120,null,269,14.02426221,36.95833333,-0.3419529806,-0.1629751847,0,0,0,0
120,null,285,9.01561146,39.37081528,0,0,0,0,0,0
120,null,287,12.02081528,39.37081528,-0.01921452059,0.1115292625,0,0,0,0
121,null,271,-12.02081528,39.37081528,0.1262192962,0.1740718729,0,0,0,0
121,null,273,-9.01561146,39.37081528,0,0,0,0,0,0
121,null,289,-8.5,42.07243186,0.1119522967,0.1832206204,0,0,0,0
121,null,291,-6.375,42.07243186,0,0,0,0,0,0
122,null,273,-9.01561146,39.37081528,0,0,0,0,0,0
122,null,275,-6.01040764,39.37081528,0,0,0,0,0,0
122,null,291,-6.375,42.07243186,0,0,0,0,0,0
122,null,293,-4.25,42.07243186,0,0,0,0,0,0
123,null,275,-6.01040764,39.37081528,0,0,0,0,0,0
123,null,277,-3.00520382,39.37081528,0,0,0,0,0,0
123,null,293,-4.25,42.07243186,0,0,0,0,0,0
123,null,295,-2.125,42.07243186,0,0,0,0,0,0
124,null,277,-3.00520382,39.37081528,0,0,0,0,0,0
124,null,279,0,39.37081528,0,0,0,0,0,0
124,null,295,-2.125,42.07243186,0,0,0,0,0,0
124,null,297,0,42.07243186,0,0,0,0,0,0
125,null,279,0,39.37081528,0,0,0,0,0,0
125,null,281,3.00520382,39.37081528,0,0,0,0,0,0
125,null,297,0,42.07243186,0,0,0,0,0,0
125,null,299,2.125,42.07243186,0,0,0,0,0,0
126,null,281,3.00520382,39.37081528,0,0,0,0,0,0
126,null,283,6.01040764,39.37081528,0,0,0,0,0,0
126,null,299,2.125,42.07243186,0,0,0,0,0,0
126,null,301,4.25,42.07243186,0,0,0,0,0,0
127,null,283,6.01040764,39.37081528,0,0,0,0,0,0
127,null,285,9.01561146,39.37081528,0,0,0,0,0,0
127,null,301,4.25,42.07243186,0,0,0,0,0,0
127,null,303,6.375,42.07243186,0,0,0,0,0,0
128,null,285,9.01561146,39.37081528,0,0,0,0,0,0
128,null,287,12.02081528,39.37081528,-0.01921452059,0.1115292625,0,0,0,0
128,null,303,6.375,42.07243186,0,0,0,0,0,0
128,null,305,8.5,42.07243186,0.05051071381,0.1863051124,0,0,0,0
129,null,289,-8.5,42.07243186,0.1119522967,0.1832206204,0,0,0,0
129,null,291,-6.375,42.07243186,0,0,0,0,0,0
129,null,307,-4.399923767,43.77073905,0.09899232447,0.1906780144,0,0,0,0
129,null,309,-3.299942825,43.77073905,0,0,0,0,0,0
130,null,291,-6.375,42.07243186,0,0,0,0,0,0
130,null,293,-4.25,42.07243186,0,0,0,0,0,0
130,null,309,-3.299942825,43.77073905,0,0,0,0,0,0
130,null,311,-2.199961883,43.77073905,0,0,0,0,0,0
131,null,293,-4.25,42.07243186,0,0,0,0,0,0
131,null,295,-2.125,42.07243186,0,0,0,0,0,0
131,null,311,-2.199961883,43.77073905,0,0,0,0,0,0
131,null,313,-1.099980942,43.77073905,0,0,0,0,0,0
132,null,295,-2.125,42.07243186,0,0,0,0,0,0
132,null,297,0,42.07243186,0,0,0,0,0,0
132,null,313,-1.099980942,43.77073905,0,0,0,0,0,0
132,null,315,0,43.77073905,0,0,0,0,0,0
133,null,297,0,42.07243186,0,0,0,0,0,0
133,null,299,2.125,42.07243186,0,0,0,0,0,0
133,null,315,0,43.77073905,0,0,0,0,0,0
133,null,317,1.099980942,43.77073905,0,0,0,0,0,0
134,null,299,2.125,42.07243186,0,0,0,0,0,0
134,null,301,4.25,42.07243186,0,0,0,0,0,0
134,null,317,1.099980942,43.77073905,0,0,0,0,0,0
134,null,319,2.199961883,43.77073905,0,0,0,0,0,0
135,null,301,4.25,42.07243186,0,0,0,0,0,0
135,null,303,6.375,42.07243186,0,0,0,0,0,0
135,null,319,2.199961883,43.77073905,0,0,0,0,0,0
135,null,321,3.299942825,43.77073905,0,0,0,0,0,0
136,null,303,6.375,42.07243186,0,0,0,0,0,0
136,null,305,8.5,42.07243186,0.05051071381,0.1863051124,0,0,0,0
136,null,321,3.299942825,43.77073905,0,0,0,0,0,0
136,null,323,4.399923767,43.77073905,0.06883032893,0.1927397836,0,0,0,0
137,null,307,-4.399923767,43.77073905,0.09899232447,0.1906780144,0,0,0,0
137,null,309,-3.299942825,43.77073905,0,0,0,0,0,0
137,null,325,-2,44.35,0.09104589717,0.1943567028,0,0,0,0
137,null,327,-1.5,44.35,0.08941034485,0.1939589895,0,0,0,0
138,null,309,-3.299942825,43.77073905,0,0,0,0,0,0
138,null,311,-2.199961883,43.77073905,0,0,0,0,0,0
138,null,327,-1.5,44.35,0.08941034485,0.1939589895,0,0,0,0
138,null,329,-1,44.35,0.08774217935,0.1937102576,0,0,0,0
139,null,311,-2.199961883,43.77073905,0,0,0,0,0,0
139,null,313,-1.099980942,43.77073905,0,0,0,0,0,0
139,null,329,-1,44.35,0.08774217935,0.1937102576,0,0,0,0
139,null,331,-0.5,44.35,0.08608143482,0.1935480763,0,0,0,0
140,null,313,-1.099980942,43.77073905,0,0,0,0,0,0
140,null,315,0,43.77073905,0,0,0,0,0,0
140,null,331,-0.5,44.35,0.08608143482,0.1935480763,0,0,0,0
140,null,333,0,44.35,0.08442342404,0.1934987704,0,0,0,0
141,null,315,0,43.77073905,0,0,0,0,0,0
141,null,317,1.099980942,43.77073905,0,0,0,0,0,0
141,null,333,0,44.35,0.08442342404,0.1934987704,0,0,0,0
141,null,335,0.5,44.35,0.08277059524,0.1936270929,0,0,0,0
142,null,317,1.099980942,43.77073905,0,0,0,0,0,0
142,null,319,2.199961883,43.77073905,0,0,0,0,0,0
142,null,335,0.5,44.35,0.08277059524,0.1936270929,0,0,0,0
142,null,337,1,44.35,0.0811274252,0.1939634729,0,0,0,0
143,null,319,2.199961883,43.77073905,0,0,0,0,0,0
143,null,321,3.299942825,43.77073905,0,0,0,0,0,0
143,null,337,1,44.35,0.0811274252,0.1939634729,0,0,0,0
143,null,339,1.5,44.35,0.07949592511,0.1944981201,0,0,0,0
144,null,321,3.299942825,43.77073905,0,0,0,0,0,0
144,null,323,4.399923767,43.77073905,0.06883032893,0.1927397836,0,0,0,0
144,null,339,1.5,44.35,0.07949592511,0.1944981201,0,0,0,0
144,null,341,2,44.35,0.07786394095,0.1951873171,0,0,0,0
145,softening-ubiquitous,1,-17,-44.35,0.07397368825,-0.05062571349,-4031102.952,-4023910.043,4017625.262,224
145,softening-ubiquitous,343,-17.15255338,-44.99341632,0.0710360482,-0.05435638246,-4031102.952,-4023910.043,4017625.262,224
145,softening-ubiquitous,2,-12.75,-44.35,0.04604134989,-0.03874077493,-4031102.952,-4023910.043,4017625.262,224
145,softening-ubiquitous,345,-12.86441504,-44.99341632,0.04301512152,-0.05117372285,-4031102.952,-4023910.043,4017625.262,224
146,softening-ubiquitous,2,-12.75,-44.35,0.04604134989,-0.03874077493,422418.218,422418.218,-422418.218,232
146,softening-ubiquitous,345,-12.86441504,-44.99341632,0.04301512152,-0.05117372285,422418.218,422418.218,-422418.218,232
146,softening-ubiquitous,9,-8.5,-44.35,0.01894591837,-0.04829329229,422418.218,422418.218,-422418.218,232
146,softening-ubiquitous,347,-8.57627669,-44.99341632,0.008446176442,-0.06176033252,422418.218,422418.218,-422418.218,232
147,softening-ubiquitous,9,-8.5,-44.35,0.01894591837,-0.04829329229,-76890.86712,-76890.86712,76890.86713,224
147,softening-ubiquitous,347,-8.57627669,-44.99341632,0.008446176442,-0.06176033252,-76890.86712,-76890.86712,76890.86713,224
147,softening-ubiquitous,13,-4.25,-44.35,-0.009300647497,-0.06254828943,-76890.86712,-76890.86712,76890.86713,224
147,softening-ubiquitous,349,-4.288138345,-44.99341632,-0.02385292389,-0.07934696482,-76890.86712,-76890.86712,76890.86713,224
148,softening-ubiquitous,13,-4.25,-44.35,-0.009300647497,-0.06254828943,126021.8389,126021.8389,-126021.8389,224
148,softening-ubiquitous,349,-4.288138345,-44.99341632,-0.02385292389,-0.07934696482,126021.8389,126021.8389,-126021.8389,224
148,softening-ubiquitous,17,0,-44.35,-0.03678950718,-0.07933319094,126021.8389,126021.8389,-126021.8389,224
148,softening-ubiquitous,351,0,-44.99341632,-0.05210567444,-0.09643609988,126021.8389,126021.8389,-126021.8389,224
149,softening-ubiquitous,17,0,-44.35,-0.03678950718,-0.07933319094,31115.30663,31115.30663,-31115.30662,224
149,softening-ubiquitous,351,0,-44.99341632,-0.05210567444,-0.09643609988,31115.30663,31115.30663,-31115.30662,224
149,softening-ubiquitous,21,4.25,-44.35,-0.06244323586,-0.09499223651,31115.30663,31115.30663,-31115.30662,224
149,softening-ubiquitous,353,4.288138345,-44.99341632,-0.0757539312,-0.1100247959,31115.30663,31115.30663,-31115.30662,224
150,softening-ubiquitous,21,4.25,-44.35,-0.06244323586,-0.09499223651,-145417.9641,-145400.9775,145409.4708,224
150,softening-ubiquitous,353,4.288138345,-44.99341632,-0.0757539312,-0.1100247959,-145417.9641,-145400.9775,145409.4708,224
150,softening-ubiquitous,25,8.5,-44.35,-0.08593691573,-0.1094094531,-145417.9641,-145400.9775,145409.4708,224
150,softening-ubiquitous,355,8.57627669,-44.99341632,-0.09556380278,-0.1203237222,-145417.9641,-145400.9775,145409.4708,224
151,softening-ubiquitous,25,8.5,-44.35,-0.08593691573,-0.1094094531,727314.755,727371.1545,-727342.9526,240
151,softening-ubiquitous,355,8.57627669,-44.99341632,-0.09556380278,-0.1203237222,727314.755,727371.1545,-727342.9526,240
151,softening-ubiquitous,29,12.75,-44.35,-0.1081894019,-0.1185370245,727314.755,727371.1545,-727342.9526,240
151,softening-ubiquitous,357,12.86441504,-44.99341632,-0.1143086993,-0.1278198617,727314.755,727371.1545,-727342.9526,240
152,softening-ubiquitous,29,12.75,-44.35,-0.1081894019,-0.1185370245,-7628273.164,-4391880.601,-4227040.542,68
152,softening-ubiquitous,357,12.86441504,-44.99341632,-0.1143086993,-0.1278198617,-7628273.164,-4391880.601,-4227040.542,68
152,softening-ubiquitous,33,17,-44.35,-0.1305750735,-0.1401580607,-7628273.164,-4391880.601,-4227040.542,68
152,softening-ubiquitous,359,17.15255338,-44.99341632,-0.1277717431,-0.1385967787,-7628273.164,-4391880.601,-4227040.542,68
153,softening-ubiquitous,33,17,-44.35,-0.1305750735,-0.1401580607,-5833140.826,-4592230.664,-698832.6804,64
153,softening-ubiquitous,359,17.15255338,-44.99341632,-0.1277717431,-0.1385967787,-5833140.826,-4592230.664,-698832.6804,64
153,softening-ubiquitous,35,17,-36.95833333,-0.1724013137,-0.1515398448,-5833140.826,-4592230.664,-698832.6804,64
153,softening-ubiquitous,361,17.18670711,-37.66461705,-0.1671792208,-0.1491249375,-5833140.826,-4592230.664,-698832.6804,64
154,softening-ubiquitous,35,17,-36.95833333,-0.1724013137,-0.1515398448,990058.3839,966656.2357,-1015991.124,192
154,softening-ubiquitous,361,17.18670711,-37.66461705,-0.1671792208,-0.1491249375,990058.3839,966656.2357,-1015991.124,192
154,softening-ubiquitous,53,17,-29.56666667,-0.2102652208,-0.1609104449,990058.3839,966656.2357,-1015991.124,192
154,softening-ubiquitous,363,17.22973181,-30.33581779,-0.2054444659,-0.1581281317,990058.3839,966656.2357,-1015991.124,192
155,softening-ubiquitous,53,17,-29.56666667,-0.2102652208,-0.1609104449,-375637.6374,-531342.9114,234321.6531,192
155,softening-ubiquitous,363,17.22973181,-30.33581779,-0.2054444659,-0.1581281317,-375637.6374,-531342.9114,234321.6531,192
155,softening-ubiquitous,71,17,-22.175,-0.2421056049,-0.1671891747,-375637.6374,-531342.9114,234321.6531,192
155,softening-ubiquitous,365,17.28559949,-23.00701852,-0.2364398186,-0.1637219628,-375637.6374,-531342.9114,234321.6531,192
156,softening-ubiquitous,71,17,-22.175,-0.2421056049,-0.1671891747,274530.2949,206330.0098,-337787.1377,192
156,softening-ubiquitous,365,17.28559949,-23.00701852,-0.2364398186,-0.1637219628,274530.2949,206330.0098,-337787.1377,192
156,softening-ubiquitous,89,17,-14.78333333,-0.2716537054,-0.174064721,274530.2949,206330.0098,-337787.1377,192
156,softening-ubiquitous,367,17.36106948,-15.67821926,-0.2653033747,-0.169516809,274530.2949,206330.0098,-337787.1377,192
157,softening-ubiquitous,89,17,-14.78333333,-0.2716537054,-0.174064721,-156261.7462,-195871.6263,120300.9102,192
157,softening-ubiquitous,367,17.36106948,-15.67821926,-0.2653033747,-0.169516809,-156261.7462,-195871.6263,120300.9102,192
157,softening-ubiquitous,107,17,-7.391666667,-0.2977235649,-0.1784461097,-156261.7462,-195871.6263,120300.9102,192
157,softening-ubiquitous,369,17.46865358,-8.349419991,-0.2880956592,-0.1706040715,-156261.7462,-195871.6263,120300.9102,192
158,softening-ubiquitous,107,17,-7.391666667,-0.2977235649,-0.1784461097,91493.59909,78335.95222,-103330.1465,192
158,softening-ubiquitous,369,17.46865358,-8.349419991,-0.2880956592,-0.1706040715,91493.59909,78335.95222,-103330.1465,192
158,softening-ubiquitous,125,17,0,-0.3244251718,-0.1841108177,91493.59909,78335.95222,-103330.1465,192
158,softening-ubiquitous,371,17.63438948,-1.020620726,-0.3107953926,-0.1718842798,91493.59909,78335.95222,-103330.1465,192
159,softening-ubiquitous,125,17,0,-0.3244251718,-0.1841108177,-58993.57169,-63416.49292,54422.02911,192
159,softening-ubiquitous,371,17.63438948,-1.020620726,-0.3107953926,-0.1718842798,-58993.57169,-63416.49292,54422.02911,192
159,softening-ubiquitous,143,17,7.391666667,-0.3496320756,-0.1881932856,-58993.57169,-63416.49292,54422.02911,192
159,softening-ubiquitous,373,17.70592934,6.562891785,-0.333082299,-0.1723666734,-58993.57169,-63416.49292,54422.02911,192
160,softening-ubiquitous,143,17,7.391666667,-0.3496320756,-0.1881932856,149523.5118,140915.9301,-241184.1793,192
160,softening-ubiquitous,373,17.70592934,6.562891785,-0.333082299,-0.1723666734,149523.5118,140915.9301,-241184.1793,192
160,softening-ubiquitous,161,17,14.78333333,-0.3842678899,-0.1924952416,149523.5118,140915.9301,-241184.1793,192
160,softening-ubiquitous,375,17.70592934,14.2614993,-0.3630727096,-0.1710928241,149523.5118,140915.9301,-241184.1793,192
161,softening-ubiquitous,161,17,14.78333333,-0.3842678899,-0.1924952416,-45090.54907,-47051.67128,-9210.07476,192
161,softening-ubiquitous,375,17.70592934,14.2614993,-0.3630727096,-0.1710928241,-45090.54907,-47051.67128,-9210.07476,192
161,softening-ubiquitous,179,17,22.175,-0.3977499505,-0.1956004359,-45090.54907,-47051.67128,-9210.07476,192
161,softening-ubiquitous,377,17.70592934,21.96010681,-0.3779295232,-0.1758165567,-45090.54907,-47051.67128,-9210.07476,192
162,softening-ubiquitous,179,17,22.175,-0.3977499505,-0.1956004359,-110980.0817,-136441.1811,87062.11395,192
162,softening-ubiquitous,377,17.70592934,21.96010681,-0.3779295232,-0.1758165567,-110980.0817,-136441.1811,87062.11395,192
162,softening-ubiquitous,197,17,27.35,-0.4002089313,-0.1983463926,-110980.0817,-136441.1811,87062.11395,192
162,softening-ubiquitous,379,17.70592934,27.35,-0.3794856187,-0.1782683865,-110980.0817,-136441.1811,87062.11395,192
163,softening-ubiquitous,197,17,27.35,-0.4002089313,-0.1983463926,176933.0497,190084.311,-257339.4226,192
163,softening-ubiquitous,379,17.70592934,27.35,-0.3794856187,-0.1782683865,176933.0497,190084.311,-257339.4226,192
163,softening-ubiquitous,215,16.85486247,29.56666667,-0.4004901696,-0.1999460012,176933.0497,190084.311,-257339.4226,192
163,softening-ubiquitous,381,17.56202623,29.65966928,-0.3801025459,-0.1809686411,176933.0497,190084.311,-257339.4226,192
164,softening-ubiquitous,215,16.85486247,29.56666667,-0.4004901696,-0.1999460012,363822.4441,495055.7809,-695569.9919,204
164,softening-ubiquitous,381,17.56202623,29.65966928,-0.3801025459,-0.1809686411,363822.4441,495055.7809,-695569.9919,204
164,softening-ubiquitous,233,16.42073905,31.74992377,-0.3988054929,-0.1998392163,363822.4441,495055.7809,-695569.9919,204
164,softening-ubiquitous,383,17.1315951,31.94039707,-0.3824748504,-0.1875019153,363822.4441,495055.7809,-695569.9919,204
165,softening-ubiquitous,233,16.42073905,31.74992377,-0.3988054929,-0.1998392163,821981.2308,536696.0538,-1073699.132,200
165,softening-ubiquitous,383,17.1315951,31.94039707,-0.3824748504,-0.1875019153,821981.2308,536696.0538,-1073699.132,200
165,softening-ubiquitous,251,14.72243186,35.85,-0.3793453855,-0.1903808989,821981.2308,536696.0538,-1073699.132,200
165,softening-ubiquitous,385,15.44773231,36.26875241,-0.3700291206,-0.1939394539,821981.2308,536696.0538,-1073699.132,200
166,softening-ubiquitous,251,14.72243186,35.85,-0.3793453855,-0.1903808989,-8194260.736,-8194689.551,8194475.143,240
166,softening-ubiquitous,385,15.44773231,36.26875241,-0.3700291206,-0.1939394539,-8194260.736,-8194689.551,8194475.143,240
166,softening-ubiquitous,269,14.02426221,36.95833333,-0.3419529806,-0.1629751847,-8194260.736,-8194689.551,8194475.143,240
166,softening-ubiquitous,387,14.75550071,37.45932106,0.02761340375,0.1975210132,-8194260.736,-8194689.551,8194475.143,240
167,softening-ubiquitous,269,14.02426221,36.95833333,-0.3419529806,-0.1629751847,-10111675.56,-10112585.07,10112130.32,229
167,softening-ubiquitous,387,14.75550071,37.45932106,0.02761340375,0.1975210132,-10111675.56,-10112585.07,10112130.32,229
167,softening-ubiquitous,287,12.02081528,39.37081528,-0.01921452059,0.1115292625,-10111675.56,-10112585.07,10112130.32,229
167,softening-ubiquitous,389,12.70658042,40.05658042,0.02333476596,0.1886839985,-10111675.56,-10112585.07,10112130.32,229
168,softening-ubiquitous,287,12.02081528,39.37081528,-0.01921452059,0.1115292625,306657.5429,901378.0673,-1421009.225,234
168,softening-ubiquitous,389,12.70658042,40.05658042,0.02333476596,0.1886839985,306657.5429,901378.0673,-1421009.225,234
168,softening-ubiquitous,305,8.5,42.07243186,0.05051071381,0.1863051124,306657.5429,901378.0673,-1421009.225,234
168,softening-ubiquitous,391,8.882660499,42.73521929,0.04793809313,0.1941820208,306657.5429,901378.0673,-1421009.225,234
169,softening-ubiquitous,305,8.5,42.07243186,0.05051071381,0.1863051124,641920.9485,699484.6656,-856623.5567,224
169,softening-ubiquitous,391,8.882660499,42.73521929,0.04793809313,0.1941820208,641920.9485,699484.6656,-856623.5567,224
169,softening-ubiquitous,323,4.399923767,43.77073905,0.06883032893,0.1927397836,641920.9485,699484.6656,-856623.5567,224
169,softening-ubiquitous,393,4.573646758,44.41908208,0.06805841113,0.196117596,641920.9485,699484.6656,-856623.5567,224
170,softening-ubiquitous,323,4.399923767,43.77073905,0.06883032893,0.1927397836,-675180.5429,-1360089.299,-379593.2136,192
170,softening-ubiquitous,393,4.573646758,44.41908208,0.06805841113,0.196117596,-675180.5429,-1360089.299,-379593.2136,192
170,softening-ubiquitous,341,2,44.35,0.07786394095,0.1951873171,-675180.5429,-1360089.299,-379593.2136,192
170,softening-ubiquitous,395,2.075696037,44.99341632,0.07768151967,0.1976315661,-675180.5429,-1360089.299,-379593.2136,192
171,softening-ubiquitous,341,2,44.35,0.07786394095,0.1951873171,-1187369.215,-1178182.229,1147173.092,192
171,softening-ubiquitous,395,2.075696037,44.99341632,0.07768151967,0.1976315661,-1187369.215,-1178182.229,1147173.092,192
171,softening-ubiquitous,339,1.5,44.35,0.07949592511,0.1944981201,-1187369.215,-1178182.229,1147173.092,192
171,softening-ubiquitous,397,1.556772028,44.99341632,0.07918787745,0.1972329528,-1187369.215,-1178182.229,1147173.092,192
172,softening-ubiquitous,339,1.5,44.35,0.07949592511,0.1944981201,-472017.2606,-503775.9921,332428.8976,192
172,softening-ubiquitous,397,1.556772028,44.99341632,0.07918787745,0.1972329528,-472017.2606,-503775.9921,332428.8976,192
172,softening-ubiquitous,337,1,44.35,0.0811274252,0.1939634729,-472017.2606,-503775.9921,332428.8976,192
172,softening-ubiquitous,399,1.037848019,44.99341632,0.0809135019,0.1968241733,-472017.2606,-503775.9921,332428.8976,192
173,softening-ubiquitous,337,1,44.35,0.0811274252,0.1939634729,-105640.7722,-135145.2574,-31328.15484,192
173,softening-ubiquitous,399,1.037848019,44.99341632,0.0809135019,0.1968241733,-105640.7722,-135145.2574,-31328.15484,192
173,softening-ubiquitous,335,0.5,44.35,0.08277059524,0.1936270929,-105640.7722,-135145.2574,-31328.15484,192
173,softening-ubiquitous,401,0.5189240093,44.99341632,0.08282302969,0.1965859273,-105640.7722,-135145.2574,-31328.15484,192
174,softening-ubiquitous,335,0.5,44.35,0.08277059524,0.1936270929,-50700.99443,-69083.76573,-67528.99951,192
174,softening-ubiquitous,401,0.5189240093,44.99341632,0.08282302969,0.1965859273,-50700.99443,-69083.76573,-67528.99951,192
174,softening-ubiquitous,333,0,44.35,0.08442342404,0.1934987704,-50700.99443,-69083.76573,-67528.99951,192
174,softening-ubiquitous,403,0,44.99341632,0.08480325403,0.1964890782,-50700.99443,-69083.76573,-67528.99951,192
175,softening-ubiquitous,333,0,44.35,0.08442342404,0.1934987704,2360.994686,5463.12052,-65802.95143,192
175,softening-ubiquitous,403,0,44.99341632,0.08480325403,0.1964890782,2360.994686,5463.12052,-65802.95143,192
175,softening-ubiquitous,331,-0.5,44.35,0.08608143482,0.1935480763,2360.994686,5463.12052,-65802.95143,192
175,softening-ubiquitous,405,-0.5189240093,44.99341632,0.08672578552,0.1965211668,2360.994686,5463.12052,-65802.95143,192
176,softening-ubiquitous,331,-0.5,44.35,0.08608143482,0.1935480763,38444.55364,42712.5929,-65867.4695,192
176,softening-ubiquitous,405,-0.5189240093,44.99341632,0.08672578552,0.1965211668,38444.55364,42712.5929,-65867.4695,192
176,softening-ubiquitous,329,-1,44.35,0.08774217935,0.1937102576,38444.55364,42712.5929,-65867.4695,192
176,softening-ubiquitous,407,-1.037848019,44.99341632,0.08854239301,0.1966363554,38444.55364,42712.5929,-65867.4695,192
177,softening-ubiquitous,329,-1,44.35,0.08774217935,0.1937102576,124871.1137,121571.6302,-129598.101,192
177,softening-ubiquitous,407,-1.037848019,44.99341632,0.08854239301,0.1966363554,124871.1137,121571.6302,-129598.101,192
177,softening-ubiquitous,327,-1.5,44.35,0.08941034485,0.1939589895,124871.1137,121571.6302,-129598.101,192
177,softening-ubiquitous,409,-1.556772028,44.99341632,0.09023718857,0.1967801462,124871.1137,121571.6302,-129598.101,192
178,softening-ubiquitous,327,-1.5,44.35,0.08941034485,0.1939589895,-726276.0509,-956597.5888,412859.3187,192
178,softening-ubiquitous,409,-1.556772028,44.99341632,0.09023718857,0.1967801462,-726276.0509,-956597.5888,412859.3187,192
178,softening-ubiquitous,325,-2,44.35,0.09104589717,0.1943567028,-726276.0509,-956597.5888,412859.3187,192
178,softening-ubiquitous,411,-2.075696037,44.99341632,0.09196701794,0.196800242,-726276.0509,-956597.5888,412859.3187,192
179,softening-ubiquitous,325,-2,44.35,0.09104589717,0.1943567028,-987611.0788,-881208.9186,557781.232,192
179,softening-ubiquitous,411,-2.075696037,44.99341632,0.09196701794,0.196800242,-987611.0788,-881208.9186,557781.232,192
179,softening-ubiquitous,307,-4.399923767,43.77073905,0.09899232447,0.1906780144,-987611.0788,-881208.9186,557781.232,192
179,softening-ubiquitous,413,-4.573646758,44.41908208,0.09927124822,0.1933748991,-987611.0788,-881208.9186,557781.232,192
180,softening-ubiquitous,307,-4.399923767,43.77073905,0.09899232447,0.1906780144,-6277842.652,-1601930.848,-3245112.631,64
180,softening-ubiquitous,413,-4.573646758,44.41908208,0.09927124822,0.1933748991,-6277842.652,-1601930.848,-3245112.631,64
180,softening-ubiquitous,289,-8.5,42.07243186,0.1119522967,0.1832206204,-6277842.652,-1601930.848,-3245112.631,64
180,softening-ubiquitous,415,-8.882660499,42.73521929,0.1096201306,0.1823521344,-6277842.652,-1601930.848,-3245112.631,64
181,softening-ubiquitous,289,-8.5,42.07243186,0.1119522967,0.1832206204,-10024073.62,-5879636.055,-5980515.713,0
181,softening-ubiquitous,415,-8.882660499,42.73521929,0.1096201306,0.1823521344,-10024073.62,-5879636.055,-5980515.713,0
181,softening-ubiquitous,271,-12.02081528,39.37081528,0.1262192962,0.1740718729,-10024073.62,-5879636.055,-5980515.713,0
181,softening-ubiquitous,417,-12.70658042,40.05658042,0.1231017927,0.1722529379,-10024073.62,-5879636.055,-5980515.713,0
182,softening-ubiquitous,271,-12.02081528,39.37081528,0.1262192962,0.1740718729,-6036120.807,-6392303.132,-6041557.78,0
182,softening-ubiquitous,417,-12.70658042,40.05658042,0.1231017927,0.1722529379,-6036120.807,-6392303.132,-6041557.78,0
182,softening-ubiquitous,253,-14.02426221,36.95833333,0.1376729244,0.1692351849,-6036120.807,-6392303.132,-6041557.78,0
182,softening-ubiquitous,419,-14.75550071,37.45932106,0.1351481595,0.1667813171,-6036120.807,-6392303.132,-6041557.78,0
183,softening-ubiquitous,253,-14.02426221,36.95833333,0.1376729244,0.1692351849,-4642059.069,-7749967.628,-4358979.077,0
183,softening-ubiquitous,419,-14.75550071,37.45932106,0.1351481595,0.1667813171,-4642059.069,-7749967.628,-4358979.077,0
183,softening-ubiquitous,235,-14.72243186,35.85,0.1426213329,0.1676643974,-4642059.069,-7749967.628,-4358979.077,0
183,softening-ubiquitous,421,-15.44773231,36.26875241,0.140463051,0.1647739444,-4642059.069,-7749967.628,-4358979.077,0
184,softening-ubiquitous,235,-14.72243186,35.85,0.1426213329,0.1676643974,-1758914.444,-2831282.885,-2325832.27,64
184,softening-ubiquitous,421,-15.44773231,36.26875241,0.140463051,0.1647739444,-1758914.444,-2831282.885,-2325832.27,64
184,softening-ubiquitous,217,-16.42073905,31.74992377,0.1614299228,0.1640782796,-1758914.444,-2831282.885,-2325832.27,64
184,softening-ubiquitous,423,-17.1315951,31.94039707,0.1588817097,0.1602037961,-1758914.444,-2831282.885,-2325832.27,64
185,softening-ubiquitous,217,-16.42073905,31.74992377,0.1614299228,0.1640782796,251894.901,321742.2691,-382993.755,192
185,softening-ubiquitous,423,-17.1315951,31.94039707,0.1588817097,0.1602037961,251894.901,321742.2691,-382993.755,192
